"","Folder","Image Name","Origin","Accession #","Fossil/extant","Tooth Type","Side","Family","Tribe","Genus","Species","User ID","ML or BW"
"1024",NA,"DSCN4033","NMB","8743","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1025",NA,"DSCN4038","NMB","8774","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1026",NA,"DSCN5712","TM","3312","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1027",NA,"DSCN5718","TM","16433","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1028",NA,"DSCN5722","TM","3311","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1029",NA,"DSCN5726","TM","930","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1030",NA,"DSCN5730","TM","AZ 392","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1031",NA,"DSCN5734","TM","AZ 2216","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1032",NA,"DSCN5738","TM","3313","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1033",NA,"DSCN5742","TM","13185","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1034",NA,"DSCN5744","TM","3310","Extant","UM1","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1035",NA,"DSCN3627","NMB","19","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1036",NA,"DSCN3631","NMB","A 2559","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1037",NA,"DSCN3637","NMB","unnumbered","Extant","UM2","R","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1038",NA,"DSCN3641","NMB","14","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1039",NA,"DSCN3983","NMB","2","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1040",NA,"DSCN3989","NMB","18","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1041",NA,"DSCN3996","NMB","unnumbered","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1042",NA,"DSCN4001","NMB","1","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1043",NA,"DSCN4005","NMB","unnumbered-broken RP4","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1044",NA,"DSCN4009","NMB","16","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1045",NA,"DSCN4013","NMB","unnumbered-broken LP3","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1046",NA,"DSCN4017","NMB","9","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1047",NA,"DSCN4019","NMB","12","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1048",NA,"DSCN4023","NMB","21","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1049",NA,"DSCN4028","NMB","13","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1050",NA,"DSCN4032","NMB","8743","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1051",NA,"DSCN4037","NMB","8774","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1052",NA,"DSCN5711","TM","3312","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1053",NA,"DSCN5714","TM","AZ 2927","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1054",NA,"DSCN5717","TM","16433","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1055",NA,"DSCN5721","TM","3311","Extant","UM2","R","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1056",NA,"DSCN5725","TM","930","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1057",NA,"DSCN5729","TM","AZ 392","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1058",NA,"DSCN5733","TM","AZ 2216","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1059",NA,"DSCN5737","TM","3313","Extant","UM2","R","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1060",NA,"DSCN5741","TM","13185","Extant","UM2","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1061",NA,"DSCN3626","NMB","19","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1062",NA,"DSCN3629","NMB","A 2559","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1063",NA,"DSCN3636","NMB","unnumbered","Extant","UM3","R","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1064",NA,"DSCN3640","NMB","14","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1065",NA,"DSCN3982","NMB","2","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1066",NA,"DSCN3988","NMB","18","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1067",NA,"DSCN3995","NMB","unnumbered","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1068",NA,"DSCN4000","NMB","1","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1069",NA,"DSCN4004","NMB","unnumbered-broken RP4","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1070",NA,"DSCN4008","NMB","16","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1071",NA,"DSCN4012","NMB","unnumbered-broken LP3","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1072",NA,"DSCN4016","NMB","9","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1073",NA,"DSCN4018","NMB","12","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1074",NA,"DSCN4022","NMB","21","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1075",NA,"DSCN4031","NMB","8743","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1076",NA,"DSCN4035","NMB","8774","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1077",NA,"DSCN5710","TM","3312","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1078",NA,"DSCN5713","TM","AZ 2927","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1079",NA,"DSCN5716","TM","16433","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1080",NA,"DSCN5720","TM","3311","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1081",NA,"DSCN5724","TM","930","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1082",NA,"DSCN5728","TM","AZ 392","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1083",NA,"DSCN5732","TM","AZ 2216","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1084",NA,"DSCN5736","TM","3313","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1085",NA,"DSCN5739","TM","13185","Extant","UM3","L","Bovidae","Bovini","Syncerus","caffer","RSK","ML"
"1086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",NA,"DSCN3974","NMB","887","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1088",NA,"DSCN3980","NMB","191","Extant","LM1","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1089",NA,"DSCN5810","TM","AZ 2444","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1090",NA,"DSCN5814","TM","AZ 1133","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1091",NA,"DSCN5818","TM","12072","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1092",NA,"DSCN5822","TM","AZ 1591","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1093",NA,"DSCN5827","TM","3075","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1094",NA,"DSCN5830","TM","3079","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1095",NA,"DSCN5834","TM","3072","Extant","LM1","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1096",NA,"DSCN5838","TM","17065","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1097",NA,"DSCN5844","TM","13142","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1098",NA,"DSCN5848","TM","11499","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1099",NA,"DSC_1003","FMNH","34520","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1100",NA,"DSC_1008","FMNH","34521","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1101",NA,"DSC_1013","FMNH","34594","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1102",NA,"DSC_1018","FMNH","7228","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1103",NA,"DSC_1023","FMNH","7229","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1104",NA,"DSC_1028","FMNH","1090","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1105",NA,"IMG_5218","FMNH","27146","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1106",NA,"IMG_5231","FMNH","67020","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1107",NA,"IMG_5241","FMNH","1480","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1108",NA,"IMG_5257","FMNH","127939","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1109",NA,"IMG_5265","FMNH","127940","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1110",NA,"IMG_5276","FMNH","127943","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1111",NA,"IMG_5283","FMNH","140887","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1112",NA,"IMG_5290","FMNH","134320","Extant","LM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1113",NA,"DSCN3973","NMB","887","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1114",NA,"DSCN3979","NMB","191","Extant","LM2","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1115",NA,"DSCN5809","TM","AZ 2444","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1116",NA,"DSCN5813","TM","AZ 1133","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1117",NA,"DSCN5817","TM","12072","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1118",NA,"DSCN5821","TM","AZ 1591","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1119",NA,"DSCN5826","TM","3075","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1120",NA,"DSCN5829","TM","3079","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1121",NA,"DSCN5833","TM","3072","Extant","LM2","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1122",NA,"DSCN5837","TM","17065","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1123",NA,"DSCN5841","TM","AZ 1565","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1124",NA,"DSCN5843","TM","13142","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1125",NA,"DSCN5847","TM","11499","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1126",NA,"DSC_1002","FMNH","34520","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1127",NA,"DSC_1007","FMNH","34521","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1128",NA,"DSC_1012","FMNH","34594","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1129",NA,"DSC_1017","FMNH","7228","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1130",NA,"DSC_1022","FMNH","7229","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1131",NA,"DSC_1027","FMNH","1090","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1132",NA,"IMG_5219","FMNH","27146","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1133",NA,"IMG_5230","FMNH","67020","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1134",NA,"IMG_5240","FMNH","1480","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1135",NA,"IMG_5256","FMNH","127939","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1136",NA,"IMG_5267","FMNH","127940","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1137",NA,"IMG_5275","FMNH","127943","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1138",NA,"IMG_5281","FMNH","140887","Extant","LM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1139",NA,"IMG_5289","FMNH","134320","Extant","LM2","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1140",NA,"IMG_5297","FMNH","134319","Extant","LM2","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1141",NA,"IMG_5298","FMNH","134319","Extant","LM3","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1142",NA,"DSCN3972","NMB","887","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1143",NA,"DSCN3978","NMB","191","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1144",NA,"DSCN5808","TM","AZ 2444","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1145",NA,"DSCN5812","TM","AZ 1133","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1146",NA,"DSCN5816","TM","12072","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1147",NA,"DSCN5820","TM","AZ 1591","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1148",NA,"DSCN5825","TM","3075","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1149",NA,"DSCN5828","TM","3079","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1150",NA,"DSCN5832","TM","3072","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1151",NA,"DSCN5836","TM","17065","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1152",NA,"DSCN5840","TM","AZ 1565","Extant","LM3","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1153",NA,"DSCN5842","TM","13142","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1154",NA,"DSCN5846","TM","11499","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1155",NA,"DSC_1001","FMNH","34520","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1156",NA,"DSC_1006","FMNH","34521","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1157",NA,"DSC_1011","FMNH","34594","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1158",NA,"DSC_1016","FMNH","7228","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1159",NA,"DSC_1021","FMNH","7229","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1160",NA,"DSC_1026","FMNH","1090","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1161",NA,"IMG_5216","FMNH","27146","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1162",NA,"IMG_5229","FMNH","67020","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1163",NA,"IMG_5236","FMNH","1480","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1164",NA,"IMG_5255","FMNH","127939","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1165",NA,"IMG_5263","FMNH","127940","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1166",NA,"IMG_5273","FMNH","127943","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1167",NA,"IMG_5280","FMNH","140887","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1168",NA,"IMG_5288","FMNH","134320","Extant","LM3","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","BW"
"1169",NA,"DSCN3954","NMB","191","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1170",NA,"DSCN3959","NMB","196","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1171",NA,"DSCN3962","NMB","887","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1172",NA,"DSCN3968","NMB","unnumbered","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1173",NA,"DSCN5769","TM","AZ 1133","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1174",NA,"DSCN5776","TM","17113","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1175",NA,"DSCN5780","TM","12072","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1176",NA,"DSCN5783","TM","AZ 1591","Extant","UM1","R","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1177",NA,"DSCN5787","TM","3073","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1178",NA,"DSCN5791","TM","11499","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1179",NA,"DSCN5795","TM","17065","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1180",NA,"DSCN5799","TM","3079","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1181",NA,"DSCN5802","TM","13142","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1182",NA,"DSCN5806","TM","AZ 2444","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1183",NA,"DSC_0815","FMNH","34520","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1184",NA,"DSC_0821","FMNH","34521","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1185",NA,"DSC_0828","FMNH","34594","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1186",NA,"DSC_0837","FMNH","1480","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1187",NA,"DSC_0843","FMNH","7228","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1188",NA,"DSC_0849","FMNH","135328","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1189",NA,"DSC_0855","FMNH","7229","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1190",NA,"DSC_0861","FMNH","7230","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1191",NA,"DSC_0867","FMNH","1090","Extant","UM1","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1192",NA,"DSCN3953","NMB","191","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1193",NA,"DSCN3958","NMB","196","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1194",NA,"DSCN3961","NMB","887","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1195",NA,"DSCN3967","NMB","unnumbered","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1196",NA,"DSCN5768","TM","AZ 1133","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1197",NA,"DSCN5772","TM","AZ 1565","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1198",NA,"DSCN5775","TM","17113","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1199",NA,"DSCN5779","TM","12072","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1200",NA,"DSCN5786","TM","3073","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1201",NA,"DSCN5790","TM","11499","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1202",NA,"DSCN5794","TM","17065","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1203",NA,"DSCN5798","TM","3079","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1204",NA,"DSCN5801","TM","13142","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1205",NA,"DSCN5805","TM","AZ 2444","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","RSK","ML"
"1206",NA,"DSC_0814","FMNH","34520","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1207",NA,"DSC_0820","FMNH","34521","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1208",NA,"DSC_0827","FMNH","34594","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1209",NA,"DSC_0833","FMNH","34604","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1210",NA,"DSC_0836","FMNH","1480","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1211",NA,"DSC_0842","FMNH","7228","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
"1212",NA,"DSC_0848","FMNH","135328","Extant","UM2","L","Bovidae","Hippotragini","Hippotragus","equinus","JS","BW"
